tn,dispersed,age,study,mathgrade,disposable_income,raven_correct_answers,math_answers_correct,crt_answers_correct,session,treatment,average_ip,decision_number,utility_point,corner,chose_corner,indifference_point,pizza,control,main,id_stage2_upper,pap_sample,id_stage2,avg_id_stage2,qe_ard,qe_ard_lower,qe_ard_upper,qe_rad,qe_rad_lower,qe_rad_upper,RT_avg_stage_2,d_a0_main_tr,d_a1_main_tr,d_a2_main_tr,d_g0_main_tr,d_g1_main_tr,d_g2_main_tr,d_d1_main_tr,d_d2_main_tr,d_d3_main_tr,d_d4_main_tr,d_d5_main_tr,d_t1_main_tr,d_t2_main_tr,d_t3_main_tr,d_t4_main_tr,std_rt_2_main_tr,std_math_main_tr,std_crt_main_tr,std_raven_main_tr,std_start_row_main_tr,id_stage2_sign,cb_effect
14,0,26,Naturwissenschaften,1-,300,5,4,3,1,1,,1,5,0,,52,1,0,1,,1,,,,,,,,,3.8514464,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-1.0858873,-.54389608,1.0056767,-.42242518,-.30672204,,
14,0,26,Naturwissenschaften,1-,300,5,4,3,1,1,,2,7,0,,51,1,0,1,,1,,,,,,,,,3.8514464,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-1.0858873,-.54389608,1.0056767,-.42242518,.11171643,,
14,0,26,Naturwissenschaften,1-,300,5,4,3,1,1,,3,8,0,,49,1,0,1,,1,,,,,,,,,3.8514464,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-1.0858873,-.54389608,1.0056767,-.42242518,-1.0878072,,
14,0,26,Naturwissenschaften,1-,300,5,4,3,1,1,,4,6,0,,42,1,0,1,,1,,,,,,,,,3.8514464,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-1.0858873,-.54389608,1.0056767,-.42242518,-1.2272867,,
14,0,26,Naturwissenschaften,1-,300,5,4,3,1,1,,5,4,0,,33,1,0,1,,1,,,,,,,,,3.8514464,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-1.0858873,-.54389608,1.0056767,-.42242518,-1.701517,,
14,0,26,Naturwissenschaften,1-,300,5,4,3,1,1,,6,3,0,,24,1,0,1,,1,,,,,,,,,3.8514464,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-1.0858873,-.54389608,1.0056767,-.42242518,-.39040974,,
14,0,26,Naturwissenschaften,1-,300,5,4,3,1,1,,7,2,0,,24,1,0,1,,1,,,,,,,,,3.8514464,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-1.0858873,-.54389608,1.0056767,-.42242518,1.032281,,
14,0,26,Naturwissenschaften,1-,300,5,4,3,1,1,,8,1,0,0,31,1,0,1,,1,,,,,,,,,3.8514464,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-1.0858873,-.54389608,1.0056767,-.42242518,-1.6457251,,
14,0,26,Naturwissenschaften,1-,300,5,4,3,1,1,38.25,9,4,1,,131,1,0,1,131,1,63,97,.58846086,.38219622,.79472548,.58656979,.38037735,.79094338,3.8514464,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-1.0858873,-.54389608,1.0056767,-.42242518,.00013283761,1,1
15,0,25,Geisteswissenschaften,3+,200,3,1,1,1,1,,1,7,1,,145,1,0,1,,0,,,,,,,,,4.0834227,,,,,,,,,,,,,,,,,,,,,,
15,0,25,Geisteswissenschaften,3+,200,3,1,1,1,1,,2,1,1,,151,1,0,1,,0,,,,,,,,,4.0834227,,,,,,,,,,,,,,,,,,,,,,
15,0,25,Geisteswissenschaften,3+,200,3,1,1,1,1,,3,8,1,,163,1,0,1,,0,,,,,,,,,4.0834227,,,,,,,,,,,,,,,,,,,,,,
15,0,25,Geisteswissenschaften,3+,200,3,1,1,1,1,,4,6,1,,153,1,0,1,,0,,,,,,,,,4.0834227,,,,,,,,,,,,,,,,,,,,,,
15,0,25,Geisteswissenschaften,3+,200,3,1,1,1,1,,5,2,0,,123,1,0,1,,0,,,,,,,,,4.0834227,,,,,,,,,,,,,,,,,,,,,,
15,0,25,Geisteswissenschaften,3+,200,3,1,1,1,1,,6,3,1,,127,1,0,1,,0,,,,,,,,,4.0834227,,,,,,,,,,,,,,,,,,,,,,
15,0,25,Geisteswissenschaften,3+,200,3,1,1,1,1,,7,4,1,,135,1,0,1,,0,,,,,,,,,4.0834227,,,,,,,,,,,,,,,,,,,,,,
15,0,25,Geisteswissenschaften,3+,200,3,1,1,1,1,,8,5,1,1,129,1,0,1,,0,,,,,,,,,4.0834227,,,,,,,,,,,,,,,,,,,,,,
15,0,25,Geisteswissenschaften,3+,200,3,1,1,1,1,140.25,9,4,1,,67,1,0,1,67,0,63,65,.24310088,.23562086,.25058091,.24275215,.23496504,.24988344,4.0834227,,,,,,,,,,,,,,,,,,,,,1,1
16,0,23,Sozialwissenschaften,2+,400,5,2,3,1,0,,1,2,0,,7,1,1,1,,1,,,,,,,,,3.3048477,,,,,,,,,,,,,,,,0,0,0,0,0,,
16,0,23,Sozialwissenschaften,2+,400,5,2,3,1,0,,2,6,0,,3,1,1,1,,1,,,,,,,,,3.3048477,,,,,,,,,,,,,,,,0,0,0,0,0,,
16,0,23,Sozialwissenschaften,2+,400,5,2,3,1,0,,3,1,0,,3,1,1,1,,1,,,,,,,,,3.3048477,,,,,,,,,,,,,,,,0,0,0,0,0,,
16,0,23,Sozialwissenschaften,2+,400,5,2,3,1,0,,4,4,0,,5,1,1,1,,1,,,,,,,,,3.3048477,,,,,,,,,,,,,,,,0,0,0,0,0,,
16,0,23,Sozialwissenschaften,2+,400,5,2,3,1,0,,5,3,0,,3,1,1,1,,1,,,,,,,,,3.3048477,,,,,,,,,,,,,,,,0,0,0,0,0,,
16,0,23,Sozialwissenschaften,2+,400,5,2,3,1,0,,6,7,0,,4,1,1,1,,1,,,,,,,,,3.3048477,,,,,,,,,,,,,,,,0,0,0,0,0,,
16,0,23,Sozialwissenschaften,2+,400,5,2,3,1,0,,7,5,0,,3,1,1,1,,1,,,,,,,,,3.3048477,,,,,,,,,,,,,,,,0,0,0,0,0,,
16,0,23,Sozialwissenschaften,2+,400,5,2,3,1,0,,8,8,0,0,3,1,1,1,,1,,,,,,,,,3.3048477,,,,,,,,,,,,,,,,0,0,0,0,0,,
16,0,23,Sozialwissenschaften,2+,400,5,2,3,1,0,3.875,9,4,0,,-1,1,1,1,-1,1,-1,-1,-.0083333338,-.0083333338,-.0083333338,-.0079761911,-.0076190475,-.0076190475,3.3048477,,,,,,,,,,,,,,,,0,0,0,0,0,-1,0
17,0,32,Wirtschaftswissenschaften,1-,200,1,6,0,1,0,,1,5,0,,121,1,1,1,,0,,,,,,,,,4.9360161,,,,,,,,,,,,,,,,,,,,,,
17,0,32,Wirtschaftswissenschaften,1-,200,1,6,0,1,0,,2,4,1,,135,1,1,1,,0,,,,,,,,,4.9360161,,,,,,,,,,,,,,,,,,,,,,
17,0,32,Wirtschaftswissenschaften,1-,200,1,6,0,1,0,,3,3,1,,157,1,1,1,,0,,,,,,,,,4.9360161,,,,,,,,,,,,,,,,,,,,,,
17,0,32,Wirtschaftswissenschaften,1-,200,1,6,0,1,0,,4,7,1,,155,1,1,1,,0,,,,,,,,,4.9360161,,,,,,,,,,,,,,,,,,,,,,
17,0,32,Wirtschaftswissenschaften,1-,200,1,6,0,1,0,,5,1,1,,141,1,1,1,,0,,,,,,,,,4.9360161,,,,,,,,,,,,,,,,,,,,,,
17,0,32,Wirtschaftswissenschaften,1-,200,1,6,0,1,0,,6,8,1,,173,1,1,1,,0,,,,,,,,,4.9360161,,,,,,,,,,,,,,,,,,,,,,
17,0,32,Wirtschaftswissenschaften,1-,200,1,6,0,1,0,,7,2,1,,138,1,1,1,,0,,,,,,,,,4.9360161,,,,,,,,,,,,,,,,,,,,,,
17,0,32,Wirtschaftswissenschaften,1-,200,1,6,0,1,0,,8,6,1,1,163,1,1,1,,0,,,,,,,,,4.9360161,,,,,,,,,,,,,,,,,,,,,,
17,0,32,Wirtschaftswissenschaften,1-,200,1,6,0,1,0,143.125,9,1,0,,33,1,1,1,33,0,33,33,.12222222,.12222222,.12222222,.12105662,.11989101,.11989101,4.9360161,,,,,,,,,,,,,,,,,,,,,1,1
18,0,20,Wirtschaftswissenschaften,2+,550,6,3,2,1,0,,1,7,0,,93,1,1,1,,1,,,,,,,,,4.3009825,,,,,,,,,,,,,,,,0,0,0,0,0,,
18,0,20,Wirtschaftswissenschaften,2+,550,6,3,2,1,0,,2,8,0,,39,1,1,1,,1,,,,,,,,,4.3009825,,,,,,,,,,,,,,,,0,0,0,0,0,,
18,0,20,Wirtschaftswissenschaften,2+,550,6,3,2,1,0,,3,1,0,,36,1,1,1,,1,,,,,,,,,4.3009825,,,,,,,,,,,,,,,,0,0,0,0,0,,
18,0,20,Wirtschaftswissenschaften,2+,550,6,3,2,1,0,,4,6,0,,48,1,1,1,,1,,,,,,,,,4.3009825,,,,,,,,,,,,,,,,0,0,0,0,0,,
18,0,20,Wirtschaftswissenschaften,2+,550,6,3,2,1,0,,5,5,0,,46,1,1,1,,1,,,,,,,,,4.3009825,,,,,,,,,,,,,,,,0,0,0,0,0,,
18,0,20,Wirtschaftswissenschaften,2+,550,6,3,2,1,0,,6,2,0,,40,1,1,1,,1,,,,,,,,,4.3009825,,,,,,,,,,,,,,,,0,0,0,0,0,,
18,0,20,Wirtschaftswissenschaften,2+,550,6,3,2,1,0,,7,3,0,,28,1,1,1,,1,,,,,,,,,4.3009825,,,,,,,,,,,,,,,,0,0,0,0,0,,
18,0,20,Wirtschaftswissenschaften,2+,550,6,3,2,1,0,,8,4,0,0,45,1,1,1,,1,,,,,,,,,4.3009825,,,,,,,,,,,,,,,,0,0,0,0,0,,
18,0,20,Wirtschaftswissenschaften,2+,550,6,3,2,1,0,46.875,9,1,0,,1,1,1,1,1,1,1,1,.0060606059,.0060606059,.0060606059,.0058997432,.005738881,.005738881,4.3009825,,,,,,,,,,,,,,,,0,0,0,0,0,1,1
19,0,27,Mathematik,2,450,6,5,3,1,0,,1,8,0,,36,1,1,1,,1,,,,,,,,,2.5321941,,,,,,,,,,,,,,,,0,0,0,0,0,,
19,0,27,Mathematik,2,450,6,5,3,1,0,,2,7,0,,41,1,1,1,,1,,,,,,,,,2.5321941,,,,,,,,,,,,,,,,0,0,0,0,0,,
19,0,27,Mathematik,2,450,6,5,3,1,0,,3,2,0,,29,1,1,1,,1,,,,,,,,,2.5321941,,,,,,,,,,,,,,,,0,0,0,0,0,,
19,0,27,Mathematik,2,450,6,5,3,1,0,,4,4,0,,42,1,1,1,,1,,,,,,,,,2.5321941,,,,,,,,,,,,,,,,0,0,0,0,0,,
19,0,27,Mathematik,2,450,6,5,3,1,0,,5,1,0,,35,1,1,1,,1,,,,,,,,,2.5321941,,,,,,,,,,,,,,,,0,0,0,0,0,,
19,0,27,Mathematik,2,450,6,5,3,1,0,,6,3,0,,44,1,1,1,,1,,,,,,,,,2.5321941,,,,,,,,,,,,,,,,0,0,0,0,0,,
19,0,27,Mathematik,2,450,6,5,3,1,0,,7,5,0,,34,1,1,1,,1,,,,,,,,,2.5321941,,,,,,,,,,,,,,,,0,0,0,0,0,,
19,0,27,Mathematik,2,450,6,5,3,1,0,,8,6,0,0,28,1,1,1,,1,,,,,,,,,2.5321941,,,,,,,,,,,,,,,,0,0,0,0,0,,
19,0,27,Mathematik,2,450,6,5,3,1,0,36.125,9,4,0,,-11,1,1,1,-11,1,-11,-11,-.070063695,-.070063695,-.070063695,-.068670988,-.067278288,-.067278288,2.5321941,,,,,,,,,,,,,,,,0,0,0,0,0,-1,0
20,0,19,Mathematik,1,300,2,3,3,1,0,,1,2,0,,37,1,1,1,,1,,,,,,,,,3.1469829,,,,,,,,,,,,,,,,0,0,0,0,0,,
20,0,19,Mathematik,1,300,2,3,3,1,0,,2,1,0,,38,1,1,1,,1,,,,,,,,,3.1469829,,,,,,,,,,,,,,,,0,0,0,0,0,,
20,0,19,Mathematik,1,300,2,3,3,1,0,,3,7,0,,44,1,1,1,,1,,,,,,,,,3.1469829,,,,,,,,,,,,,,,,0,0,0,0,0,,
20,0,19,Mathematik,1,300,2,3,3,1,0,,4,6,0,,35,1,1,1,,1,,,,,,,,,3.1469829,,,,,,,,,,,,,,,,0,0,0,0,0,,
20,0,19,Mathematik,1,300,2,3,3,1,0,,5,5,0,,37,1,1,1,,1,,,,,,,,,3.1469829,,,,,,,,,,,,,,,,0,0,0,0,0,,
20,0,19,Mathematik,1,300,2,3,3,1,0,,6,3,0,,18,1,1,1,,1,,,,,,,,,3.1469829,,,,,,,,,,,,,,,,0,0,0,0,0,,
20,0,19,Mathematik,1,300,2,3,3,1,0,,7,8,0,,34,1,1,1,,1,,,,,,,,,3.1469829,,,,,,,,,,,,,,,,0,0,0,0,0,,
20,0,19,Mathematik,1,300,2,3,3,1,0,,8,4,0,0,23,1,1,1,,1,,,,,,,,,3.1469829,,,,,,,,,,,,,,,,0,0,0,0,0,,
20,0,19,Mathematik,1,300,2,3,3,1,0,33.25,9,4,0,,1,1,1,1,1,1,1,1,.0072463769,.0072463769,.0072463769,.0067360289,.0062256809,.0062256809,3.1469829,,,,,,,,,,,,,,,,0,0,0,0,0,1,1
21,0,25,Rechtswissenschaften,2+,500,7,2,1,1,1,,1,8,1,,273,1,0,1,,0,,,,,,,,,2.9571989,,,,,,,,,,,,,,,,,,,,,,
21,0,25,Rechtswissenschaften,2+,500,7,2,1,1,1,,2,5,1,,279,1,0,1,,0,,,,,,,,,2.9571989,,,,,,,,,,,,,,,,,,,,,,
21,0,25,Rechtswissenschaften,2+,500,7,2,1,1,1,,3,7,1,,265,1,0,1,,0,,,,,,,,,2.9571989,,,,,,,,,,,,,,,,,,,,,,
21,0,25,Rechtswissenschaften,2+,500,7,2,1,1,1,,4,1,1,,271,1,0,1,,0,,,,,,,,,2.9571989,,,,,,,,,,,,,,,,,,,,,,
21,0,25,Rechtswissenschaften,2+,500,7,2,1,1,1,,5,6,1,,283,1,0,1,,0,,,,,,,,,2.9571989,,,,,,,,,,,,,,,,,,,,,,
21,0,25,Rechtswissenschaften,2+,500,7,2,1,1,1,,6,2,1,,268,1,0,1,,0,,,,,,,,,2.9571989,,,,,,,,,,,,,,,,,,,,,,
21,0,25,Rechtswissenschaften,2+,500,7,2,1,1,1,,7,4,1,,285,1,0,1,,0,,,,,,,,,2.9571989,,,,,,,,,,,,,,,,,,,,,,
21,0,25,Rechtswissenschaften,2+,500,7,2,1,1,1,,8,3,1,1,257,1,0,1,,0,,,,,,,,,2.9571989,,,,,,,,,,,,,,,,,,,,,,
21,0,25,Rechtswissenschaften,2+,500,7,2,1,1,1,256.125,9,4,1,,145,1,0,1,145,0,63,104,.25999999,.1575,.36250001,.25999999,.1575,.36250001,2.9571989,,,,,,,,,,,,,,,,,,,,,1,1
22,0,19,Wirtschaftswissenschaften,2+,100,3,0,1,1,1,,1,5,0,,4,1,0,1,,1,,,,,,,,,7.4041753,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.10618337,-1.6156126,-.74332631,-1.722195,-.083554856,,
22,0,19,Wirtschaftswissenschaften,2+,100,3,0,1,1,1,,2,3,0,,4,1,0,1,,1,,,,,,,,,7.4041753,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.10618337,-1.6156126,-.74332631,-1.722195,.25119594,,
22,0,19,Wirtschaftswissenschaften,2+,100,3,0,1,1,1,,3,8,0,,3,1,0,1,,1,,,,,,,,,7.4041753,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.10618337,-1.6156126,-.74332631,-1.722195,-.25093025,,
22,0,19,Wirtschaftswissenschaften,2+,100,3,0,1,1,1,,4,7,0,,3,1,0,1,,1,,,,,,,,,7.4041753,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.10618337,-1.6156126,-.74332631,-1.722195,1.1717606,,
22,0,19,Wirtschaftswissenschaften,2+,100,3,0,1,1,1,,5,6,0,,1,1,0,1,,1,,,,,,,,,7.4041753,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.10618337,-1.6156126,-.74332631,-1.722195,-.39040974,,
22,0,19,Wirtschaftswissenschaften,2+,100,3,0,1,1,1,,6,4,0,,1,1,0,1,,1,,,,,,,,,7.4041753,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.10618337,-1.6156126,-.74332631,-1.722195,-1.0320154,,
22,0,19,Wirtschaftswissenschaften,2+,100,3,0,1,1,1,,7,1,0,,3,1,0,1,,1,,,,,,,,,7.4041753,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.10618337,-1.6156126,-.74332631,-1.722195,-1.7573087,,
22,0,19,Wirtschaftswissenschaften,2+,100,3,0,1,1,1,,8,2,0,0,2,1,0,1,,1,,,,,,,,,7.4041753,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.10618337,-1.6156126,-.74332631,-1.722195,1.5623032,,
22,0,19,Wirtschaftswissenschaften,2+,100,3,0,1,1,1,2.625,9,4,0,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7.4041753,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.10618337,-1.6156126,-.74332631,-1.722195,-.22303435,0,0
23,0,32,Geisteswissenschaften,1,50,1,0,0,1,0,,1,6,1,,233,1,1,1,,0,,,,,,,,,3.4414644,,,,,,,,,,,,,,,,,,,,,,
23,0,32,Geisteswissenschaften,1,50,1,0,0,1,0,,2,4,1,,185,1,1,1,,0,,,,,,,,,3.4414644,,,,,,,,,,,,,,,,,,,,,,
23,0,32,Geisteswissenschaften,1,50,1,0,0,1,0,,3,5,1,,229,1,1,1,,0,,,,,,,,,3.4414644,,,,,,,,,,,,,,,,,,,,,,
23,0,32,Geisteswissenschaften,1,50,1,0,0,1,0,,4,8,1,,223,1,1,1,,0,,,,,,,,,3.4414644,,,,,,,,,,,,,,,,,,,,,,
23,0,32,Geisteswissenschaften,1,50,1,0,0,1,0,,5,3,1,,207,1,1,1,,0,,,,,,,,,3.4414644,,,,,,,,,,,,,,,,,,,,,,
23,0,32,Geisteswissenschaften,1,50,1,0,0,1,0,,6,1,1,,221,1,1,1,,0,,,,,,,,,3.4414644,,,,,,,,,,,,,,,,,,,,,,
23,0,32,Geisteswissenschaften,1,50,1,0,0,1,0,,7,7,1,,215,1,1,1,,0,,,,,,,,,3.4414644,,,,,,,,,,,,,,,,,,,,,,
23,0,32,Geisteswissenschaften,1,50,1,0,0,1,0,,8,2,1,1,168,1,1,1,,0,,,,,,,,,3.4414644,,,,,,,,,,,,,,,,,,,,,,
23,0,32,Geisteswissenschaften,1,50,1,0,0,1,0,204.75,9,8,0,,60,1,1,1,60,0,60,60,.17142858,.17142858,.17142858,.17460318,.17777778,.17777778,3.4414644,,,,,,,,,,,,,,,,,,,,,1,1
24,0,27,Medizin,2,700,5,1,1,1,1,,1,6,0,,19,1,0,1,,1,,,,,,,,,9.3144655,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,.42060012,-1.3476834,-.74332631,-.42242518,-1.7852046,,
24,0,27,Medizin,2,700,5,1,1,1,1,,2,1,0,,11,1,0,1,,1,,,,,,,,,9.3144655,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,.42060012,-1.3476834,-.74332631,-.42242518,-1.143599,,
24,0,27,Medizin,2,700,5,1,1,1,1,,3,5,0,,20,1,0,1,,1,,,,,,,,,9.3144655,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,.42060012,-1.3476834,-.74332631,-.42242518,-1.6178293,,
24,0,27,Medizin,2,700,5,1,1,1,1,,4,8,0,,20,1,0,1,,1,,,,,,,,,9.3144655,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,.42060012,-1.3476834,-.74332631,-.42242518,-.16724256,,
24,0,27,Medizin,2,700,5,1,1,1,1,,5,3,0,,6,1,0,1,,1,,,,,,,,,9.3144655,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,.42060012,-1.3476834,-.74332631,-.42242518,.25119594,,
24,0,27,Medizin,2,700,5,1,1,1,1,,6,4,0,,29,1,0,1,,1,,,,,,,,,9.3144655,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,.42060012,-1.3476834,-.74332631,-.42242518,-.75305641,,
24,0,27,Medizin,2,700,5,1,1,1,1,,7,7,0,,18,1,0,1,,1,,,,,,,,,9.3144655,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,.42060012,-1.3476834,-.74332631,-.42242518,.75332212,,
24,0,27,Medizin,2,700,5,1,1,1,1,,8,2,0,0,7,1,0,1,,1,,,,,,,,,9.3144655,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,.42060012,-1.3476834,-.74332631,-.42242518,1.3949277,,
24,0,27,Medizin,2,700,5,1,1,1,1,16.25,9,4,0,,11,1,0,1,11,1,11,11,.076693051,.076693051,.076693051,.076640695,.07658834,.07658834,9.3144655,-.28,-.30000001,.58000004,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,.42060012,-1.3476834,-.74332631,-.42242518,1.032281,1,1
25,0,22,Sozialwissenschaften,3,150,7,2,2,1,1,,1,3,0,,33,1,0,1,,1,,,,,,,,,6.7694392,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.2812188,-1.0797544,.13117523,.87734461,1.6459908,,
25,0,22,Sozialwissenschaften,3,150,7,2,2,1,1,,2,2,0,,28,1,0,1,,1,,,,,,,,,6.7694392,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.2812188,-1.0797544,.13117523,.87734461,.58594674,,
25,0,22,Sozialwissenschaften,3,150,7,2,2,1,1,,3,1,0,,26,1,0,1,,1,,,,,,,,,6.7694392,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.2812188,-1.0797544,.13117523,.87734461,.64173853,,
25,0,22,Sozialwissenschaften,3,150,7,2,2,1,1,,4,5,0,,77,1,0,1,,1,,,,,,,,,6.7694392,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.2812188,-1.0797544,.13117523,.87734461,-1.7852046,,
25,0,22,Sozialwissenschaften,3,150,7,2,2,1,1,,5,8,0,,48,1,0,1,,1,,,,,,,,,6.7694392,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.2812188,-1.0797544,.13117523,.87734461,-1.2551826,,
25,0,22,Sozialwissenschaften,3,150,7,2,2,1,1,,6,7,0,,54,1,0,1,,1,,,,,,,,,6.7694392,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.2812188,-1.0797544,.13117523,.87734461,.028028736,,
25,0,22,Sozialwissenschaften,3,150,7,2,2,1,1,,7,6,0,,82,1,0,1,,1,,,,,,,,,6.7694392,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.2812188,-1.0797544,.13117523,.87734461,1.1996565,,
25,0,22,Sozialwissenschaften,3,150,7,2,2,1,1,,8,4,0,0,70,1,0,1,,1,,,,,,,,,6.7694392,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.2812188,-1.0797544,.13117523,.87734461,1.2275524,,
25,0,22,Sozialwissenschaften,3,150,7,2,2,1,1,52.25,9,1,0,,26,1,0,1,26,1,26,26,.14582671,.14582671,.14582671,.14528635,.14474601,.14474601,6.7694392,.72000003,-.30000001,-.41999999,-.41999999,.44,-.02,.81,-.25,-.22,-.20999999,-.13,-.20999999,.68000001,-.25,-.22,-.2812188,-1.0797544,.13117523,.87734461,.47436312,1,1
26,0,26,Geisteswissenschaften,2,400,5,4,1,1,0,,1,8,1,,872,1,1,1,,0,,,,,,,,,2.1664996,,,,,,,,,,,,,,,,,,,,,,
26,0,26,Geisteswissenschaften,2,400,5,4,1,1,0,,2,3,1,,856,1,1,1,,0,,,,,,,,,2.1664996,,,,,,,,,,,,,,,,,,,,,,
26,0,26,Geisteswissenschaften,2,400,5,4,1,1,0,,3,5,1,,767,1,1,1,,0,,,,,,,,,2.1664996,,,,,,,,,,,,,,,,,,,,,,
26,0,26,Geisteswissenschaften,2,400,5,4,1,1,0,,4,1,1,,870,1,1,1,,0,,,,,,,,,2.1664996,,,,,,,,,,,,,,,,,,,,,,
26,0,26,Geisteswissenschaften,2,400,5,4,1,1,0,,5,2,1,,867,1,1,1,,0,,,,,,,,,2.1664996,,,,,,,,,,,,,,,,,,,,,,
26,0,26,Geisteswissenschaften,2,400,5,4,1,1,0,,6,7,1,,753,1,1,1,,0,,,,,,,,,2.1664996,,,,,,,,,,,,,,,,,,,,,,
26,0,26,Geisteswissenschaften,2,400,5,4,1,1,0,,7,6,1,,882,1,1,1,,0,,,,,,,,,2.1664996,,,,,,,,,,,,,,,,,,,,,,
26,0,26,Geisteswissenschaften,2,400,5,4,1,1,0,,8,4,1,1,884,1,1,1,,0,,,,,,,,,2.1664996,,,,,,,,,,,,,,,,,,,,,,
26,0,26,Geisteswissenschaften,2,400,5,4,1,1,0,749,9,8,1,,63,1,1,1,63,0,63,63,.063063063,.063063063,.063063063,.063963965,.064864866,.064864866,2.1664996,,,,,,,,,,,,,,,,,,,,,1,1
