tn,condition,treatment,diff_bs_choice,disp_2,disp_4,diff_bs_time_std,math_std,crt_std,diff_bs_sign,diff_bs_time_treatment_only_std,crt_treatment_only_std,math_treatment_only_std
1,1,1,,1,0,,-.66654927,.3885279,,,,
1,2,1,,1,0,,-.66654927,.3885279,,,,
1,3,1,-.083333313,0,1,.74673921,-.66654927,.3885279,-1,,,
1,4,1,,0,1,,-.66654927,.3885279,,,,
1,5,1,-.29583329,0,0,.29323846,-.66654927,.3885279,-1,,,
1,6,1,,0,0,,-.66654927,.3885279,,,,
1,7,1,-.1895833,,,.51998895,-.66654927,.3885279,-1,.443771,.2888141,-.72288823
1,8,1,,,,,-.66654927,.3885279,,,,
2,1,1,,1,0,,-.27642497,-1.3727986,,,,
2,2,1,,1,0,,-.27642497,-1.3727986,,,,
2,3,1,.56333333,0,1,1.0291543,-.27642497,-1.3727986,1,,,
2,4,1,,0,1,,-.27642497,-1.3727986,,,,
2,5,1,.56416667,0,0,.98089743,-.27642497,-1.3727986,1,,,
2,6,1,,0,0,,-.27642497,-1.3727986,,,,
2,7,1,.56374997,,,1.0050259,-.27642497,-1.3727986,1,.89537525,-1.4694607,-.325192
2,8,1,,,,,-.27642497,-1.3727986,,,,
3,1,1,,1,0,,2.259383,.3885279,,,,
3,2,1,,1,0,,2.259383,.3885279,,,,
3,3,1,0,0,1,.85648912,2.259383,.3885279,0,,,
3,4,1,,0,1,,2.259383,.3885279,,,,
3,5,1,0,0,0,.66933501,2.259383,.3885279,0,,,
3,6,1,,0,0,,2.259383,.3885279,,,,
3,7,1,0,,,.76291209,2.259383,.3885279,0,.66994989,.2888141,2.2598333
3,8,1,,,,,2.259383,.3885279,,,,
4,1,1,,1,0,,-.4714871,-1.3727986,,,,
4,2,1,,1,0,,-.4714871,-1.3727986,,,,
4,3,1,0,0,1,.24923706,-.4714871,-1.3727986,0,,,
4,4,1,,0,1,,-.4714871,-1.3727986,,,,
4,5,1,0,0,0,.49174893,-.4714871,-1.3727986,0,,,
4,6,1,,0,0,,-.4714871,-1.3727986,,,,
4,7,1,0,,,.37049299,-.4714871,-1.3727986,0,.30457953,-1.4694607,-.5240401
4,8,1,,,,,-.4714871,-1.3727986,,,,
5,1,1,,1,0,,-.4714871,-.49213535,,,,
5,2,1,,1,0,,-.4714871,-.49213535,,,,
5,3,1,-.083333373,0,1,.5329182099999999,-.4714871,-.49213535,-1,,,
5,4,1,,0,1,,-.4714871,-.49213535,,,,
5,5,1,-.00083333254,0,0,.6156220999999999,-.4714871,-.49213535,-1,,,
5,6,1,,0,0,,-.4714871,-.49213535,,,,
5,7,1,-.042083383,,,.57427019,-.4714871,-.49213535,-1,.49431071,-.59032333,-.5240401
5,8,1,,,,,-.4714871,-.49213535,,,,
6,1,1,,1,0,,-.66654927,-.49213535,,,,
6,2,1,,1,0,,-.66654927,-.49213535,,,,
6,3,1,-.0016666669,0,1,.80517775,-.66654927,-.49213535,-1,,,
6,4,1,,0,1,,-.66654927,-.49213535,,,,
6,5,1,.015000001,0,0,.6473929899999999,-.66654927,-.49213535,1,,,
6,6,1,,0,0,,-.66654927,-.49213535,,,,
6,7,1,.0066666668,,,.7262854,-.66654927,-.49213535,1,.63584787,-.59032333,-.72288823
6,8,1,,,,,-.66654927,-.49213535,,,,
7,1,1,,1,0,,-.86161137,-.49213535,,,,
7,2,1,,1,0,,-.86161137,-.49213535,,,,
7,3,1,.030833334,0,1,.49281931,-.86161137,-.49213535,1,,,
7,4,1,,0,1,,-.86161137,-.49213535,,,,
7,5,1,.030833334,0,0,.42029676,-.86161137,-.49213535,1,,,
7,6,1,,0,0,,-.86161137,-.49213535,,,,
7,7,1,.030833334,,,.45655811,-.86161137,-.49213535,1,.38471231,-.59032333,-.9217363
7,8,1,,,,,-.86161137,-.49213535,,,,
8,1,1,,1,0,,-.86161137,-.49213535,,,,
8,2,1,,1,0,,-.86161137,-.49213535,,,,
8,3,1,0,0,1,.40054753,-.86161137,-.49213535,0,,,
8,4,1,,0,1,,-.86161137,-.49213535,,,,
8,5,1,0,0,0,.59464574,-.86161137,-.49213535,0,,,
8,6,1,,0,0,,-.86161137,-.49213535,,,,
8,7,1,0,,,.49759662,-.86161137,-.49213535,0,.42292213,-.59032333,-.9217363
8,8,1,,,,,-.86161137,-.49213535,,,,
9,1,1,,1,0,,-1.0566735,-.49213535,,,,
9,2,1,,1,0,,-1.0566735,-.49213535,,,,
9,3,1,0,0,1,-1.1995425,-1.0566735,-.49213535,0,,,
9,4,1,,0,1,,-1.0566735,-.49213535,,,,
9,5,1,.083333343,0,0,.24765758,-1.0566735,-.49213535,1,,,
9,6,1,,0,0,,-1.0566735,-.49213535,,,,
9,7,1,.041666687,,,-.47594249,-1.0566735,-.49213535,1,-.48351276,-.59032333,-1.1205844
9,8,1,,,,,-1.0566735,-.49213535,,,,
10,1,1,,1,0,,-.66654927,.3885279,,,,
10,2,1,,1,0,,-.66654927,.3885279,,,,
10,3,1,0,0,1,.23902956,-.66654927,.3885279,0,,,
10,4,1,,0,1,,-.66654927,.3885279,,,,
10,5,1,0,0,0,.49279314,-.66654927,.3885279,0,,,
10,6,1,,0,0,,-.66654927,.3885279,,,,
10,7,1,0,,,.36591136,-.66654927,.3885279,0,.30031368,.2888141,-.72288823
10,8,1,,,,,-.66654927,.3885279,,,,
11,1,1,,1,0,,-.86161137,1.2691911,,,,
11,2,1,,1,0,,-.86161137,1.2691911,,,,
11,3,1,0,0,1,.71392417,-.86161137,1.2691911,0,,,
11,4,1,,0,1,,-.86161137,1.2691911,,,,
11,5,1,0,0,0,.9354859,-.86161137,1.2691911,0,,,
11,6,1,,0,0,,-.86161137,1.2691911,,,,
11,7,1,0,,,.824705,-.86161137,1.2691911,0,.72748357,1.1679515,-.9217363
11,8,1,,,,,-.86161137,1.2691911,,,,
12,1,1,,1,0,,-1.4467978,-1.3727986,,,,
12,2,1,,1,0,,-1.4467978,-1.3727986,,,,
12,3,1,.31333333,0,1,.55083996,-1.4467978,-1.3727986,1,,,
12,4,1,,0,1,,-1.4467978,-1.3727986,,,,
12,5,1,.12666667,0,0,.91796881,-1.4467978,-1.3727986,1,,,
12,6,1,,0,0,,-1.4467978,-1.3727986,,,,
12,7,1,.22,,,.73440444,-1.4467978,-1.3727986,1,.64340723,-1.4694607,-1.5182806
12,8,1,,,,,-1.4467978,-1.3727986,,,,
13,1,1,,1,0,,-.66654927,-1.3727986,,,,
13,2,1,,1,0,,-.66654927,-1.3727986,,,,
13,3,1,.050833344,0,1,.52378112,-.66654927,-1.3727986,1,,,
13,4,1,,0,1,,-.66654927,-1.3727986,,,,
13,5,1,-.25999999,0,0,1.3252358,-.66654927,-1.3727986,-1,,,
13,6,1,,0,0,,-.66654927,-1.3727986,,,,
13,7,1,-.10458332,,,.92450833,-.66654927,-1.3727986,-1,.8204076300000001,-1.4694607,-.72288823
13,8,1,,,,,-.66654927,-1.3727986,,,,
14,1,1,,1,0,,-.081362821,.3885279,,,,
14,2,1,,1,0,,-.081362821,.3885279,,,,
14,3,1,.24750003,0,1,9.5703516,-.081362821,.3885279,1,,,
14,4,1,,0,1,,-.081362821,.3885279,,,,
14,5,1,.18083334,0,0,9.603545199999999,-.081362821,.3885279,1,,,
14,6,1,,0,0,,-.081362821,.3885279,,,,
14,7,1,.2141667,,,9.586948400000001,-.081362821,.3885279,1,8.8857622,.2888141,-.12634392
14,8,1,,,,,-.081362821,.3885279,,,,
15,1,1,,1,0,,.8939479,.3885279,,,,
15,2,1,,1,0,,.8939479,.3885279,,,,
15,3,1,.33333334,0,1,.83891982,.8939479,.3885279,1,,,
15,4,1,,0,1,,.8939479,.3885279,,,,
15,5,1,.58333337,0,0,.82388264,.8939479,.3885279,1,,,
15,6,1,,0,0,,.8939479,.3885279,,,,
15,7,1,.45833337,,,.83140123,.8939479,.3885279,1,.73371822,.2888141,.86789656
15,8,1,,,,,.8939479,.3885279,,,,
16,1,1,,1,0,,-.4714871,-.49213535,,,,
16,2,1,,1,0,,-.4714871,-.49213535,,,,
16,3,1,-.076666653,0,1,.9246782099999999,-.4714871,-.49213535,-1,,,
16,4,1,,0,1,,-.4714871,-.49213535,,,,
16,5,1,-.21749997,0,0,1.1955019,-.4714871,-.49213535,-1,,,
16,6,1,,0,0,,-.4714871,-.49213535,,,,
16,7,1,-.14708334,,,1.0600899,-.4714871,-.49213535,-1,.94664389,-.59032333,-.5240401
16,8,1,,,,,-.4714871,-.49213535,,,,
17,1,1,,1,0,,-.27642497,.3885279,,,,
17,2,1,,1,0,,-.27642497,.3885279,,,,
17,3,1,0,0,1,.51623631,-.27642497,.3885279,0,,,
17,4,1,,0,1,,-.27642497,.3885279,,,,
17,5,1,0,0,0,.47488439,-.27642497,.3885279,0,,,
17,6,1,,0,0,,-.27642497,.3885279,,,,
17,7,1,0,,,.49556035,-.27642497,.3885279,0,.42102623,.2888141,-.325192
17,8,1,,,,,-.27642497,.3885279,,,,
18,1,1,,1,0,,-.081362821,.3885279,,,,
18,2,1,,1,0,,-.081362821,.3885279,,,,
18,3,1,-.016666651,0,1,.9855703099999999,-.081362821,.3885279,-1,,,
18,4,1,,0,1,,-.081362821,.3885279,,,,
18,5,1,-.010833323,0,0,.95117563,-.081362821,.3885279,-1,,,
18,6,1,,0,0,,-.081362821,.3885279,,,,
18,7,1,-.013749957,,,.968373,-.081362821,.3885279,-1,.86124879,.2888141,-.12634392
18,8,1,,,,,-.081362821,.3885279,,,,
19,1,1,,1,0,,-.27642497,1.2691911,,,,
19,2,1,,1,0,,-.27642497,1.2691911,,,,
19,3,1,.1825,0,1,.47695994,-.27642497,1.2691911,1,,,
19,4,1,,0,1,,-.27642497,1.2691911,,,,
19,5,1,.074166656,0,0,.4353992,-.27642497,1.2691911,1,,,
19,6,1,,0,0,,-.27642497,1.2691911,,,,
19,7,1,.12833333,,,.45617959,-.27642497,1.2691911,1,.3843599,1.1679515,-.325192
19,8,1,,,,,-.27642497,1.2691911,,,,
20,1,1,,1,0,,-.86161137,-.49213535,,,,
20,2,1,,1,0,,-.86161137,-.49213535,,,,
20,3,1,0,0,1,.40623862,-.86161137,-.49213535,0,,,
20,4,1,,0,1,,-.86161137,-.49213535,,,,
20,5,1,0,0,0,.60092413,-.86161137,-.49213535,0,,,
20,6,1,,0,0,,-.86161137,-.49213535,,,,
20,7,1,0,,,.5035814,-.86161137,-.49213535,0,.42849436,-.59032333,-.9217363
20,8,1,,,,,-.86161137,-.49213535,,,,
21,1,1,,1,0,,-1.0566735,-1.3727986,,,,
21,2,1,,1,0,,-1.0566735,-1.3727986,,,,
21,3,1,-.0033333302,0,1,.90194005,-1.0566735,-1.3727986,-1,,,
21,4,1,,0,1,,-1.0566735,-1.3727986,,,,
21,5,1,.16249996,0,0,.63843882,-1.0566735,-1.3727986,1,,,
21,6,1,,0,0,,-1.0566735,-1.3727986,,,,
21,7,1,.079583287,,,.7701894,-1.0566735,-1.3727986,1,.67672563,-1.4694607,-1.1205844
21,8,1,,,,,-1.0566735,-1.3727986,,,,
22,1,1,,1,0,,.11369932,.3885279,,,,
22,2,1,,1,0,,.11369932,.3885279,,,,
22,3,1,-.3075,0,1,-.40585437,.11369932,.3885279,-1,,,
22,4,1,,0,1,,.11369932,.3885279,,,,
22,5,1,-.30583334,0,0,-.33861822,.11369932,.3885279,-1,,,
22,6,1,,0,0,,.11369932,.3885279,,,,
22,7,1,-.30666667,,,-.37223613,.11369932,.3885279,-1,-.38695469,.2888141,.072504178
22,8,1,,,,,.11369932,.3885279,,,,
23,1,1,,1,0,,-.66654927,.3885279,,,,
23,2,1,,1,0,,-.66654927,.3885279,,,,
23,3,1,0,0,1,.84975374,-.66654927,.3885279,0,,,
23,4,1,,0,1,,-.66654927,.3885279,,,,
23,5,1,.083333313,0,0,.6996702,-.66654927,.3885279,1,,,
23,6,1,,0,0,,-.66654927,.3885279,,,,
23,7,1,.041666627,,,.77471203,-.66654927,.3885279,1,.68093652,.2888141,-.72288823
23,8,1,,,,,-.66654927,.3885279,,,,
24,1,1,,1,0,,-1.2517357,-1.3727986,,,,
24,2,1,,1,0,,-1.2517357,-1.3727986,,,,
24,3,1,.33333331,0,1,.086152747,-1.2517357,-1.3727986,1,,,
24,4,1,,0,1,,-1.2517357,-1.3727986,,,,
24,5,1,.5,0,0,.53046423,-1.2517357,-1.3727986,1,,,
24,6,1,,0,0,,-1.2517357,-1.3727986,,,,
24,7,1,.41666666,,,.30830848,-1.2517357,-1.3727986,1,.24668127,-1.4694607,-1.3194325
24,8,1,,,,,-1.2517357,-1.3727986,,,,
25,1,1,,1,0,,-1.2517357,-1.3727986,,,,
25,2,1,,1,0,,-1.2517357,-1.3727986,,,,
25,3,1,.12583333,0,1,.092822708,-1.2517357,-1.3727986,1,,,
25,4,1,,0,1,,-1.2517357,-1.3727986,,,,
25,5,1,-.05250001,0,0,.84338391,-1.2517357,-1.3727986,-1,,,
25,6,1,,0,0,,-1.2517357,-1.3727986,,,,
25,7,1,.036666691,,,.46810338,-1.2517357,-1.3727986,1,.3954618,-1.4694607,-1.3194325
25,8,1,,,,,-1.2517357,-1.3727986,,,,
26,1,1,,1,0,,-.4714871,-.49213535,,,,
26,2,1,,1,0,,-.4714871,-.49213535,,,,
26,3,1,-.0016666651,0,1,.34024268,-.4714871,-.49213535,-1,,,
26,4,1,,0,1,,-.4714871,-.49213535,,,,
26,5,1,.013333321,0,0,.412974,-.4714871,-.49213535,1,,,
26,6,1,,0,0,,-.4714871,-.49213535,,,,
26,7,1,.0058333278,,,.37660837,-.4714871,-.49213535,1,.31027338,-.59032333,-.5240401
26,8,1,,,,,-.4714871,-.49213535,,,,
27,1,1,,1,0,,.8939479,-.49213535,,,,
27,2,1,,1,0,,.8939479,-.49213535,,,,
27,3,1,.12416667,0,1,.5559175,.8939479,-.49213535,1,,,
27,4,1,,0,1,,.8939479,-.49213535,,,,
27,5,1,-.041666657,0,0,.48100621,.8939479,-.49213535,-1,,,
27,6,1,,0,0,,.8939479,-.49213535,,,,
27,7,1,.041250005,,,.51846188,.8939479,-.49213535,1,.44234917,-.59032333,.86789656
27,8,1,,,,,.8939479,-.49213535,,,,
28,1,1,,1,0,,-1.4467978,-1.3727986,,,,
28,2,1,,1,0,,-1.4467978,-1.3727986,,,,
28,3,1,.21999997,0,1,.47775614,-1.4467978,-1.3727986,1,,,
28,4,1,,0,1,,-1.4467978,-1.3727986,,,,
28,5,1,.29583332,0,0,-.40052852,-1.4467978,-1.3727986,1,,,
28,6,1,,0,0,,-1.4467978,-1.3727986,,,,
28,7,1,.25791666,,,.038613662,-1.4467978,-1.3727986,1,-.0044240043,-1.4694607,-1.5182806
28,8,1,,,,,-1.4467978,-1.3727986,,,,
29,1,1,,1,0,,.69888574,.3885279,,,,
29,2,1,,1,0,,.69888574,.3885279,,,,
29,3,1,-.0008333333,0,1,.46915418,.69888574,.3885279,-1,,,
29,4,1,,0,1,,.69888574,.3885279,,,,
29,5,1,0,0,0,.40481591,.69888574,.3885279,0,,,
29,6,1,,0,0,,.69888574,.3885279,,,,
29,7,1,-.00041666665,,,.43698502,.69888574,.3885279,-1,.36648837,.2888141,.66904849
29,8,1,,,,,.69888574,.3885279,,,,
30,1,1,,1,0,,1.4791343,1.2691911,,,,
30,2,1,,1,0,,1.4791343,1.2691911,,,,
30,3,1,-.16583335,0,1,.4890987,1.4791343,1.2691911,-1,,,
30,4,1,,0,1,,1.4791343,1.2691911,,,,
30,5,1,-.42333335,0,0,1.0979303,1.4791343,1.2691911,-1,,,
30,6,1,,0,0,,1.4791343,1.2691911,,,,
30,7,1,-.29458338,,,.79351449,1.4791343,1.2691911,-1,.69844294,1.1679515,1.4644408
30,8,1,,,,,1.4791343,1.2691911,,,,
31,1,1,,1,0,,-1.4467978,-1.3727986,,,,
31,2,1,,1,0,,-1.4467978,-1.3727986,,,,
31,3,1,-.00083333254,0,1,.17110161,-1.4467978,-1.3727986,-1,,,
31,4,1,,0,1,,-1.4467978,-1.3727986,,,,
31,5,1,.16666667,0,0,.58566529,-1.4467978,-1.3727986,1,,,
31,6,1,,0,0,,-1.4467978,-1.3727986,,,,
31,7,1,.082916677,,,.37838346,-1.4467978,-1.3727986,1,.3119261,-1.4694607,-1.5182806
31,8,1,,,,,-1.4467978,-1.3727986,,,,
32,1,1,,1,0,,.11369932,1.2691911,,,,
32,2,1,,1,0,,.11369932,1.2691911,,,,
32,3,1,.038333341,0,1,-.13050103,.11369932,1.2691911,1,,,
32,4,1,,0,1,,.11369932,1.2691911,,,,
32,5,1,-.0099999905,0,0,-.19627522,.11369932,1.2691911,-1,,,
32,6,1,,0,0,,.11369932,1.2691911,,,,
32,7,1,.014166668,,,-.16338804,.11369932,1.2691911,1,-.19250213,1.1679515,.072504178
32,8,1,,,,,.11369932,1.2691911,,,,
33,1,1,,1,0,,1.8692586,-.49213535,,,,
33,2,1,,1,0,,1.8692586,-.49213535,,,,
33,3,1,0,0,1,.31236145,1.8692586,-.49213535,0,,,
33,4,1,,0,1,,1.8692586,-.49213535,,,,
33,5,1,0,0,0,.28895739,1.8692586,-.49213535,0,,,
33,6,1,,0,0,,1.8692586,-.49213535,,,,
33,7,1,0,,,.30065942,1.8692586,-.49213535,0,.23955943,-.59032333,1.8621371
33,8,1,,,,,1.8692586,-.49213535,,,,
34,1,1,,1,0,,2.0643208,1.2691911,,,,
34,2,1,,1,0,,2.0643208,1.2691911,,,,
34,3,1,-.16666669,0,1,1.3080972,2.0643208,1.2691911,-1,,,
34,4,1,,0,1,,2.0643208,1.2691911,,,,
34,5,1,-.33333331,0,0,1.5652936,2.0643208,1.2691911,-1,,,
34,6,1,,0,0,,2.0643208,1.2691911,,,,
34,7,1,-.25,,,1.4366953,2.0643208,1.2691911,-1,1.2972906,1.1679515,2.0609851
34,8,1,,,,,2.0643208,1.2691911,,,,
35,1,1,,1,0,,.8939479,-.49213535,,,,
35,2,1,,1,0,,.8939479,-.49213535,,,,
35,3,1,.25,0,1,.78011572,.8939479,-.49213535,1,,,
35,4,1,,0,1,,.8939479,-.49213535,,,,
35,5,1,.33333334,0,0,.54452223,.8939479,-.49213535,1,,,
35,6,1,,0,0,,.8939479,-.49213535,,,,
35,7,1,.29166669,,,.66231894,.8939479,-.49213535,1,.57629049,-.59032333,.86789656
35,8,1,,,,,.8939479,-.49213535,,,,
36,1,1,,1,0,,.8939479,1.2691911,,,,
36,2,1,,1,0,,.8939479,1.2691911,,,,
36,3,1,0,0,1,.55368537,.8939479,1.2691911,0,,,
36,4,1,,0,1,,.8939479,1.2691911,,,,
36,5,1,0,0,0,.55529094,.8939479,1.2691911,0,,,
36,6,1,,0,0,,.8939479,1.2691911,,,,
36,7,1,0,,,.55448818,.8939479,1.2691911,0,.47589225,1.1679515,.86789656
36,8,1,,,,,.8939479,1.2691911,,,,
37,1,1,,1,0,,1.6741965,1.2691911,,,,
37,2,1,,1,0,,1.6741965,1.2691911,,,,
37,3,1,.21166664,0,1,.63431382,1.6741965,1.2691911,1,,,
37,4,1,,0,1,,1.6741965,1.2691911,,,,
37,5,1,-.11083335,0,0,1.2665753,1.6741965,1.2691911,-1,,,
37,6,1,,0,0,,1.6741965,1.2691911,,,,
37,7,1,.050416648,,,.95044458,1.6741965,1.2691911,1,.84455615,1.1679515,1.663289
37,8,1,,,,,1.6741965,1.2691911,,,,
38,1,1,,1,0,,.8939479,.3885279,,,,
38,2,1,,1,0,,.8939479,.3885279,,,,
38,3,1,.011666715,0,1,1.842644,.8939479,.3885279,1,,,
38,4,1,,0,1,,.8939479,.3885279,,,,
38,5,1,.0083333254,0,0,1.9517671,.8939479,.3885279,1,,,
38,6,1,,0,0,,.8939479,.3885279,,,,
38,7,1,.0099999905,,,1.8972056,.8939479,.3885279,1,1.7260587,.2888141,.86789656
38,8,1,,,,,.8939479,.3885279,,,,
39,1,1,,1,0,,-.4714871,.3885279,,,,
39,2,1,,1,0,,-.4714871,.3885279,,,,
39,3,1,0,0,1,.42926416,-.4714871,.3885279,0,,,
39,4,1,,0,1,,-.4714871,.3885279,,,,
39,5,1,0,0,0,.73570955,-.4714871,.3885279,0,,,
39,6,1,,0,0,,-.4714871,.3885279,,,,
39,7,1,0,,,.58248693,-.4714871,.3885279,0,.50196111,.2888141,-.5240401
39,8,1,,,,,-.4714871,.3885279,,,,
40,1,1,,1,0,,.50382364,-.49213535,,,,
40,2,1,,1,0,,.50382364,-.49213535,,,,
40,3,1,-.038333356,0,1,1.0036618,.50382364,-.49213535,-1,,,
40,4,1,,0,1,,.50382364,-.49213535,,,,
40,5,1,-.18083334,0,0,1.0924354,.50382364,-.49213535,-1,,,
40,6,1,,0,0,,.50382364,-.49213535,,,,
40,7,1,-.10958332,,,1.0480486,.50382364,-.49213535,-1,.9354324899999999,-.59032333,.47020036
40,8,1,,,,,.50382364,-.49213535,,,,
41,1,1,,1,0,,.11369932,.3885279,,,,
41,2,1,,1,0,,.11369932,.3885279,,,,
41,3,1,.17583334,0,1,1.1663805,.11369932,.3885279,1,,,
41,4,1,,0,1,,.11369932,.3885279,,,,
41,5,1,-.0066666603,0,0,-.50663644,.11369932,.3885279,-1,,,
41,6,1,,0,0,,.11369932,.3885279,,,,
41,7,1,.084583342,,,.32987207,.11369932,.3885279,1,.2667585,.2888141,.072504178
41,8,1,,,,,.11369932,.3885279,,,,
42,1,1,,1,0,,-.66654927,-.49213535,,,,
42,2,1,,1,0,,-.66654927,-.49213535,,,,
42,3,1,.020833343,0,1,.033797059,-.66654927,-.49213535,1,,,
42,4,1,,0,1,,-.66654927,-.49213535,,,,
42,5,1,.058333337,0,0,.16676812,-.66654927,-.49213535,1,,,
42,6,1,,0,0,,-.66654927,-.49213535,,,,
42,7,1,.039583325,,,.10028259,-.66654927,-.49213535,1,.052994195,-.59032333,-.72288823
42,8,1,,,,,-.66654927,-.49213535,,,,
43,1,1,,1,0,,.50382364,1.2691911,,,,
43,2,1,,1,0,,.50382364,1.2691911,,,,
43,3,1,0,0,1,.30711412,.50382364,1.2691911,0,,,
43,4,1,,0,1,,.50382364,1.2691911,,,,
43,5,1,0,0,0,.55388129,.50382364,1.2691911,0,,,
43,6,1,,0,0,,.50382364,1.2691911,,,,
43,7,1,0,,,.43049768,.50382364,1.2691911,0,.36044818,1.1679515,.47020036
43,8,1,,,,,.50382364,1.2691911,,,,
44,1,1,,1,0,,-1.2517357,-.49213535,,,,
44,2,1,,1,0,,-1.2517357,-.49213535,,,,
44,3,1,.16666669,0,1,.47994891,-1.2517357,-.49213535,1,,,
44,4,1,,0,1,,-1.2517357,-.49213535,,,,
44,5,1,0,0,0,1.1802559,-1.2517357,-.49213535,0,,,
44,6,1,,0,0,,-1.2517357,-.49213535,,,,
44,7,1,.083333373,,,.83010238,-1.2517357,-.49213535,1,.7325089,-.59032333,-1.3194325
44,8,1,,,,,-1.2517357,-.49213535,,,,
45,1,1,,1,0,,1.6741965,1.2691911,,,,
45,2,1,,1,0,,1.6741965,1.2691911,,,,
45,3,1,0,0,1,.29018435,1.6741965,1.2691911,0,,,
45,4,1,,0,1,,1.6741965,1.2691911,,,,
45,5,1,0,0,0,.2498897,1.6741965,1.2691911,0,,,
45,6,1,,0,0,,1.6741965,1.2691911,,,,
45,7,1,0,,,.27003703,1.6741965,1.2691911,0,.2110478,1.1679515,1.663289
45,8,1,,,,,1.6741965,1.2691911,,,,
46,1,1,,1,0,,-1.0566735,-1.3727986,,,,
46,2,1,,1,0,,-1.0566735,-1.3727986,,,,
46,3,1,0,0,1,1.0983875,-1.0566735,-1.3727986,0,,,
46,4,1,,0,1,,-1.0566735,-1.3727986,,,,
46,5,1,0,0,0,1.2912196,-1.0566735,-1.3727986,0,,,
46,6,1,,0,0,,-1.0566735,-1.3727986,,,,
46,7,1,0,,,1.1948036,-1.0566735,-1.3727986,0,1.0720719,-1.4694607,-1.1205844
46,8,1,,,,,-1.0566735,-1.3727986,,,,
47,1,1,,1,0,,-.66654927,-1.3727986,,,,
47,2,1,,1,0,,-.66654927,-1.3727986,,,,
47,3,1,.10583332,0,1,1.163352,-.66654927,-1.3727986,1,,,
47,4,1,,0,1,,-.66654927,-1.3727986,,,,
47,5,1,.057500005,0,0,.5296939000000001,-.66654927,-1.3727986,1,,,
47,6,1,,0,0,,-.66654927,-1.3727986,,,,
47,7,1,.081666648,,,.84652311,-.66654927,-1.3727986,1,.74779779,-1.4694607,-.72288823
47,8,1,,,,,-.66654927,-1.3727986,,,,
48,1,0,,1,0,,.50382364,-.49213535,,,,
48,2,0,,1,0,,.50382364,-.49213535,,,,
48,3,0,.16666669,0,1,-.0085468935,.50382364,-.49213535,1,,,
48,4,0,,0,1,,.50382364,-.49213535,,,,
48,5,0,.083333373,0,0,.40399343,.50382364,-.49213535,1,,,
48,6,0,,0,0,,.50382364,-.49213535,,,,
48,7,0,.125,,,.19772334,.50382364,-.49213535,1,,,
48,8,0,,,,,.50382364,-.49213535,,,,
49,1,0,,1,0,,.69888574,-.49213535,,,,
49,2,0,,1,0,,.69888574,-.49213535,,,,
49,3,0,.24999999,0,1,.93267941,.69888574,-.49213535,1,,,
49,4,0,,0,1,,.69888574,-.49213535,,,,
49,5,0,0,0,0,.68664324,.69888574,-.49213535,0,,,
49,6,0,,0,0,,.69888574,-.49213535,,,,
49,7,0,.125,,,.80966127,.69888574,-.49213535,1,,,
49,8,0,,,,,.69888574,-.49213535,,,,
50,1,0,,1,0,,1.2840722,-1.3727986,,,,
50,2,0,,1,0,,1.2840722,-1.3727986,,,,
50,3,0,.16666666,0,1,.25454968,1.2840722,-1.3727986,1,,,
50,4,0,,0,1,,1.2840722,-1.3727986,,,,
50,5,0,.16666666,0,0,-.41600952,1.2840722,-1.3727986,1,,,
50,6,0,,0,0,,1.2840722,-1.3727986,,,,
50,7,0,.16666666,,,-.080729917,1.2840722,-1.3727986,1,,,
50,8,0,,,,,1.2840722,-1.3727986,,,,
51,1,0,,1,0,,-1.0566735,.3885279,,,,
51,2,0,,1,0,,-1.0566735,.3885279,,,,
51,3,0,.1125,0,1,.3160162,-1.0566735,.3885279,1,,,
51,4,0,,0,1,,-1.0566735,.3885279,,,,
51,5,0,.029166669,0,0,1.096547,-1.0566735,.3885279,1,,,
51,6,0,,0,0,,-1.0566735,.3885279,,,,
51,7,0,.07083334,,,.7062816,-1.0566735,.3885279,1,,,
51,8,0,,,,,-1.0566735,.3885279,,,,
52,1,0,,1,0,,-1.0566735,1.2691911,,,,
52,2,0,,1,0,,-1.0566735,1.2691911,,,,
52,3,0,-.020530343,0,1,.69743824,-1.0566735,1.2691911,-1,,,
52,4,0,,0,1,,-1.0566735,1.2691911,,,,
52,5,0,.11166668,0,0,.71757913,-1.0566735,1.2691911,1,,,
52,6,0,,0,0,,-1.0566735,1.2691911,,,,
52,7,0,.048442006,,,.70750868,-1.0566735,1.2691911,1,,,
52,8,0,,,,,-1.0566735,1.2691911,,,,
53,1,0,,1,0,,.50382364,1.2691911,,,,
53,2,0,,1,0,,.50382364,1.2691911,,,,
53,3,0,0,0,1,.53354472,.50382364,1.2691911,0,,,
53,4,0,,0,1,,.50382364,1.2691911,,,,
53,5,0,0,0,0,.068035215,.50382364,1.2691911,0,,,
53,6,0,,0,0,,.50382364,1.2691911,,,,
53,7,0,0,,,.30079004,.50382364,1.2691911,0,,,
53,8,0,,,,,.50382364,1.2691911,,,,
54,1,0,,1,0,,-1.0566735,-1.3727986,,,,
54,2,0,,1,0,,-1.0566735,-1.3727986,,,,
54,3,0,-.037499994,0,1,.52195358,-1.0566735,-1.3727986,-1,,,
54,4,0,,0,1,,-1.0566735,-1.3727986,,,,
54,5,0,-.20916668,0,0,1.5514967,-1.0566735,-1.3727986,-1,,,
54,6,0,,0,0,,-1.0566735,-1.3727986,,,,
